second,Volt
-0.00299566674375,0.602244
-0.00299086674375,0.602244
-0.00298606674375,0.574907
-0.00298126674375,0.574907
-0.00297646674375,0.574907
-0.00297166674375,0.574907
-0.00296686674375,0.574907
-0.00296206674375,0.574907
-0.00295726674375,0.574907
-0.00295246674375,0.574907
-0.00294766674375,0.574907
-0.00294286674375,0.574907
-0.00293806674375,0.574907
-0.00293326674375,0.602244
-0.00292846674375,0.574907
-0.00292366674375,0.602244
-0.00291886674375,0.574907
-0.00291406674375,0.574907
-0.00290926674375,0.574907
-0.00290446674375,0.574907
-0.00289966674375,0.574907
-0.00289486674375,0.574907
-0.00289006674375,0.574907
-0.00288526674375,0.574907
-0.00288046674375,0.602244
-0.00287566674375,0.602244
-0.00287086674375,0.574907
-0.00286606674375,0.574907
-0.00286126674375,0.574907
-0.00285646674375,0.574907
-0.00285166674375,0.574907
-0.00284686674375,0.574907
-0.00284206674375,0.574907
-0.00283726674375,0.602244
-0.00283246674375,0.602244
-0.00282766674375,0.574907
-0.00282286674375,0.574907
-0.00281806674375,0.574907
-0.00281326674375,0.574907
-0.00280846674375,0.574907
-0.00280366674375,0.574907
-0.00279886674375,0.574907
-0.00279406674375,0.574907
-0.00278926674375,0.574907
-0.00278446674375,0.574907
-0.00277966674375,0.574907
-0.00277486674375,0.574907
-0.00277006674375,0.574907
-0.00276526674375,0.574907
-0.00276046674375,0.574907
-0.00275566674375,0.574907
-0.00275086674375,0.574907
-0.00274606674375,0.574907
-0.00274126674375,0.574907
-0.00273646674375,0.574907
-0.00273166674375,0.574907
-0.00272686674375,0.574907
-0.00272206674375,0.574907
-0.00271726674375,0.574907
-0.00271246674375,0.574907
-0.00270766674375,0.574907
-0.00270286674375,0.574907
-0.00269806674375,0.574907
-0.00269326674375,0.574907
-0.00268846674375,0.574907
-0.00268366674375,0.574907
-0.00267886674375,0.602244
-0.00267406674375,0.574907
-0.00266926674375,0.574907
-0.00266446674375,0.574907
-0.00265966674375,0.574907
-0.00265486674375,0.574907
-0.00265006674375,0.574907
-0.00264526674375,0.574907
-0.00264046674375,0.602244
-0.00263566674375,0.574907
-0.00263086674375,0.574907
-0.00262606674375,0.574907
-0.00262126674375,0.574907
-0.00261646674375,0.574907
-0.00261166674375,0.574907
-0.00260686674375,0.574907
-0.00260206674375,0.574907
-0.00259726674375,0.574907
-0.00259246674375,0.602244
-0.00258766674375,0.574907
-0.00258286674375,0.574907
-0.00257806674375,0.574907
-0.00257326674375,0.574907
-0.00256846674375,0.574907
-0.00256366674375,0.574907
-0.00255886674375,0.574907
-0.00255406674375,0.574907
-0.00254926674375,0.574907
-0.00254446674375,0.574907
-0.00253966674375,0.574907
-0.00253486674375,0.574907
-0.00253006674375,0.574907
-0.00252526674375,0.574907
-0.00252046674375,0.574907
-0.00251566674375,0.574907
-0.00251086674375,0.574907
-0.00250606674375,0.574907
-0.00250126674375,0.574907
-0.00249646674375,0.574907
-0.00249166674375,0.574907
-0.00248686674375,0.574907
-0.00248206674375,0.574907
-0.00247726674375,0.574907
-0.00247246674375,0.574907
-0.00246766674375,0.574907
-0.00246286674375,0.574907
-0.00245806674375,0.574907
-0.00245326674375,0.574907
-0.00244846674375,0.574907
-0.00244366674375,0.574907
-0.00243886674375,0.574907
-0.00243406674375,0.574907
-0.00242926674375,0.574907
-0.00242446674375,0.574907
-0.00241966674375,0.574907
-0.00241486674375,0.574907
-0.00241006674375,0.574907
-0.00240526674375,0.574907
-0.00240046674375,0.574907
-0.00239566674375,0.574907
-0.00239086674375,0.574907
-0.00238606674375,0.574907
-0.00238126674375,0.574907
-0.00237646674375,0.574907
-0.00237166674375,0.574907
-0.00236686674375,0.574907
-0.00236206674375,0.574907
-0.00235726674375,0.574907
-0.00235246674375,0.574907
-0.00234766674375,0.574907
-0.00234286674375,0.574907
-0.00233806674375,0.574907
-0.00233326674375,0.574907
-0.00232846674375,0.574907
-0.00232366674375,0.574907
-0.00231886674375,0.574907
-0.00231406674375,0.574907
-0.00230926674375,0.574907
-0.00230446674375,0.574907
-0.00229966674375,0.574907
-0.00229486674375,0.574907
-0.00229006674375,0.574907
-0.00228526674375,0.574907
-0.00228046674375,0.574907
-0.00227566674375,0.574907
-0.00227086674375,0.574907
-0.00226606674375,0.574907
-0.00226126674375,0.574907
-0.00225646674375,0.54757
-0.00225166674375,0.574907
-0.00224686674375,0.574907
-0.00224206674375,0.574907
-0.00223726674375,0.574907
-0.00223246674375,0.574907
-0.00222766674375,0.574907
-0.00222286674375,0.574907
-0.00221806674375,0.574907
-0.00221326674375,0.574907
-0.00220846674375,0.574907
-0.00220366674375,0.574907
-0.00219886674375,0.574907
-0.00219406674375,0.574907
-0.00218926674375,0.574907
-0.00218446674375,0.574907
-0.00217966674375,0.574907
-0.00217486674375,0.574907
-0.00217006674375,0.574907
-0.00216526674375,0.574907
-0.00216046674375,0.574907
-0.00215566674375,0.574907
-0.00215086674375,0.574907
-0.00214606674375,0.574907
-0.00214126674375,0.574907
-0.00213646674375,0.574907
-0.00213166674375,0.574907
-0.00212686674375,0.574907
-0.00212206674375,0.574907
-0.00211726674375,0.574907
-0.00211246674375,0.574907
-0.00210766674375,0.574907
-0.00210286674375,0.574907
-0.00209806674375,0.574907
-0.00209326674375,0.574907
-0.00208846674375,0.574907
-0.00208366674375,0.574907
-0.00207886674375,0.574907
-0.00207406674375,0.574907
-0.00206926674375,0.54757
-0.00206446674375,0.574907
-0.00205966674375,0.574907
-0.00205486674375,0.574907
-0.00205006674375,0.574907
-0.00204526674375,0.574907
-0.00204046674375,0.54757
-0.00203566674375,0.574907
-0.00203086674375,0.574907
-0.00202606674375,0.574907
-0.00202126674375,0.574907
-0.00201646674375,0.574907
-0.00201166674375,0.574907
-0.00200686674375,0.574907
-0.00200206674375,0.574907
-0.00199726674375,0.574907
-0.00199246674375,0.574907
-0.00198766674375,0.574907
-0.00198286674375,0.574907
-0.00197806674375,0.574907
-0.00197326674375,0.574907
-0.00196846674375,0.574907
-0.00196366674375,0.574907
-0.00195886674375,0.574907
-0.00195406674375,0.574907
-0.00194926674375,0.574907
-0.00194446674375,0.54757
-0.00193966674375,0.54757
-0.00193486674375,0.574907
-0.00193006674375,0.574907
-0.00192526674375,0.574907
-0.00192046674375,0.574907
-0.00191566674375,0.574907
-0.00191086674375,0.574907
-0.00190606674375,0.574907
-0.00190126674375,0.574907
-0.00189646674375,0.54757
-0.00189166674375,0.574907
-0.00188686674375,0.574907
-0.00188206674375,0.574907
-0.00187726674375,0.574907
-0.00187246674375,0.574907
-0.00186766674375,0.574907
-0.00186286674375,0.574907
-0.00185806674375,0.54757
-0.00185326674375,0.574907
-0.00184846674375,0.574907
-0.00184366674375,0.54757
-0.00183886674375,0.54757
-0.00183406674375,0.574907
-0.00182926674375,0.574907
-0.00182446674375,0.574907
-0.00181966674375,0.574907
-0.00181486674375,0.54757
-0.00181006674375,0.574907
-0.00180526674375,0.54757
-0.00180046674375,0.574907
-0.00179566674375,0.574907
-0.00179086674375,0.574907
-0.00178606674375,0.574907
-0.00178126674375,0.574907
-0.00177646674375,0.574907
-0.00177166674375,0.574907
-0.00176686674375,0.54757
-0.00176206674375,0.574907
-0.00175726674375,0.574907
-0.00175246674375,0.574907
-0.00174766674375,0.54757
-0.00174286674375,0.574907
-0.00173806674375,0.574907
-0.00173326674375,0.574907
-0.00172846674375,0.574907
-0.00172366674375,0.574907
-0.00171886674375,0.574907
-0.00171406674375,0.54757
-0.00170926674375,0.54757
-0.00170446674375,0.54757
-0.00169966674375,0.574907
-0.00169486674375,0.54757
-0.00169006674375,0.574907
-0.00168526674375,0.54757
-0.00168046674375,0.54757
-0.00167566674375,0.574907
-0.00167086674375,0.574907
-0.00166606674375,0.54757
-0.00166126674375,0.54757
-0.00165646674375,0.54757
-0.00165166674375,0.54757
-0.00164686674375,0.54757
-0.00164206674375,0.574907
-0.00163726674375,0.574907
-0.00163246674375,0.574907
-0.00162766674375,0.54757
-0.00162286674375,0.54757
-0.00161806674375,0.574907
-0.00161326674375,0.54757
-0.00160846674375,0.54757
-0.00160366674375,0.54757
-0.00159886674375,0.574907
-0.00159406674375,0.574907
-0.00158926674375,0.574907
-0.00158446674375,0.574907
-0.00157966674375,0.54757
-0.00157486674375,0.54757
-0.00157006674375,0.54757
-0.00156526674375,0.54757
-0.00156046674375,0.54757
-0.00155566674375,0.54757
-0.00155086674375,0.574907
-0.00154606674375,0.574907
-0.00154126674375,0.574907
-0.00153646674375,0.574907
-0.00153166674375,0.54757
-0.00152686674375,0.520234
-0.00152206674375,0.520234
-0.00151726674375,0.520234
-0.00151246674375,0.54757
-0.00150766674375,0.574907
-0.00150286674375,0.602244
-0.00149806674375,0.62958
-0.00149326674375,0.602244
-0.00148846674375,0.574907
-0.00148366674375,0.520234
-0.00147886674375,0.46556
-0.00147406674375,0.46556
-0.00146926674375,0.492897
-0.00146446674375,0.54757
-0.00145966674375,0.656917
-0.00145486674375,0.738927
-0.00145006674375,0.766264
-0.00144526674375,0.684254
-0.00144046674375,0.520234
-0.00143566674375,0.21953
-0.00143086674375,-0.10851
-0.00142606674375,-0.463887
-0.00142126674375,-0.791927
-0.00141646674375,-1.01062
-0.00141166674375,-1.09263
-0.00140686674375,-1.09263
-0.00140206674375,-1.03796
-0.00139726674375,-0.928611
-0.00139246674375,-0.8466
-0.00138766674375,-0.791927
-0.00138286674375,-0.791927
-0.00137806674375,-0.8466
-0.00137326674375,-0.873937
-0.00136846674375,-0.928611
-0.00136366674375,-0.955947
-0.00135886674375,-0.955947
-0.00135406674375,-0.928611
-0.00134926674375,-0.901274
-0.00134446674375,-0.8466
-0.00133966674375,-0.8466
-0.00133486674375,-0.8466
-0.00133006674375,-0.873937
-0.00132526674375,-0.901274
-0.00132046674375,-0.901274
-0.00131566674375,-0.928611
-0.00131086674375,-0.901274
-0.00130606674375,-0.873937
-0.00130126674375,-0.873937
-0.00129646674375,-0.8466
-0.00129166674375,-0.873937
-0.00128686674375,-0.873937
-0.00128206674375,-0.873937
-0.00127726674375,-0.901274
-0.00127246674375,-0.901274
-0.00126766674375,-0.873937
-0.00126286674375,-0.873937
-0.00125806674375,-0.873937
-0.00125326674375,-0.873937
-0.00124846674375,-0.873937
-0.00124366674375,-0.873937
-0.00123886674375,-0.8466
-0.00123406674375,-0.873937
-0.00122926674375,-0.873937
-0.00122446674375,-0.873937
-0.00121966674375,-0.873937
-0.00121486674375,-0.873937
-0.00121006674375,-0.873937
-0.00120526674375,-0.8466
-0.00120046674375,-0.873937
-0.00119566674375,-0.873937
-0.00119086674375,-0.873937
-0.00118606674375,-0.873937
-0.00118126674375,-0.873937
-0.00117646674375,-0.873937
-0.00117166674375,-0.873937
-0.00116686674375,-0.873937
-0.00116206674375,-0.873937
-0.00115726674375,-0.873937
-0.00115246674375,-0.8466
-0.00114766674375,-0.873937
-0.00114286674375,-0.873937
-0.00113806674375,-0.873937
-0.00113326674375,-0.873937
-0.00112846674375,-0.873937
-0.00112366674375,-0.873937
-0.00111886674375,-0.873937
-0.00111406674375,-0.873937
-0.00110926674375,-0.8466
-0.00110446674375,-0.873937
-0.00109966674375,-0.873937
-0.00109486674375,-0.8466
-0.00109006674375,-0.873937
-0.00108526674375,-0.873937
-0.00108046674375,-0.873937
-0.00107566674375,-0.873937
-0.00107086674375,-0.873937
-0.00106606674375,-0.873937
-0.00106126674375,-0.873937
-0.00105646674375,-0.873937
-0.00105166674375,-0.873937
-0.00104686674375,-0.873937
-0.00104206674375,-0.8466
-0.00103726674375,-0.873937
-0.00103246674375,-0.873937
-0.00102766674375,-0.873937
-0.00102286674375,-0.873937
-0.00101806674375,-0.873937
-0.00101326674375,-0.873937
-0.00100846674375,-0.873937
-0.00100366674375,-0.873937
-0.00099886674375,-0.873937
-0.00099406674375,-0.873937
-0.00098926674375,-0.8466
-0.00098446674375,-0.8466
-0.00097966674375,-0.8466
-0.00097486674375,-0.8466
-0.00097006674375,-0.873937
-0.00096526674375,-0.8466
-0.00096046674375,-0.873937
-0.00095566674375,-0.8466
-0.00095086674375,-0.873937
-0.00094606674375,-0.873937
-0.00094126674375,-0.873937
-0.00093646674375,-0.873937
-0.00093166674375,-0.873937
-0.00092686674375,-0.8466
-0.00092206674375,-0.873937
-0.00091726674375,-0.8466
-0.00091246674375,-0.873937
-0.00090766674375,-0.873937
-0.00090286674375,-0.873937
-0.00089806674375,-0.873937
-0.00089326674375,-0.873937
-0.00088846674375,-0.8466
-0.00088366674375,-0.873937
-0.00087886674375,-0.873937
-0.00087406674375,-0.8466
-0.00086926674375,-0.873937
-0.00086446674375,-0.8466
-0.00085966674375,-0.8466
-0.00085486674375,-0.8466
-0.00085006674375,-0.8466
-0.00084526674375,-0.8466
-0.00084046674375,-0.873937
-0.00083566674375,-0.8466
-0.00083086674375,-0.873937
-0.00082606674375,-0.873937
-0.00082126674375,-0.873937
-0.00081646674375,-0.8466
-0.00081166674375,-0.8466
-0.00080686674375,-0.8466
-0.00080206674375,-0.873937
-0.00079726674375,-0.873937
-0.00079246674375,-0.8466
-0.00078766674375,-0.8466
-0.00078286674375,-0.8466
-0.00077806674375,-0.873937
-0.00077326674375,-0.873937
-0.00076846674375,-0.8466
-0.00076366674375,-0.8466
-0.00075886674375,-0.873937
-0.00075406674375,-0.8466
-0.00074926674375,-0.873937
-0.00074446674375,-0.8466
-0.00073966674375,-0.8466
-0.00073486674375,-0.8466
-0.00073006674375,-0.8466
-0.00072526674375,-0.873937
-0.00072046674375,-0.8466
-0.00071566674375,-0.8466
-0.00071086674375,-0.8466
-0.00070606674375,-0.8466
-0.00070126674375,-0.873937
-0.00069646674375,-0.8466
-0.00069166674375,-0.873937
-0.00068686674375,-0.8466
-0.00068206674375,-0.873937
-0.00067726674375,-0.873937
-0.00067246674375,-0.873937
-0.00066766674375,-0.873937
-0.00066286674375,-0.8466
-0.00065806674375,-0.873937
-0.00065326674375,-0.8466
-0.00064846674375,-0.8466
-0.00064366674375,-0.8466
-0.00063886674375,-0.8466
-0.00063406674375,-0.8466
-0.00062926674375,-0.873937
-0.00062446674375,-0.8466
-0.00061966674375,-0.873937
-0.00061486674375,-0.8466
-0.00061006674375,-0.8466
-0.00060526674375,-0.8466
-0.00060046674375,-0.873937
-0.00059566674375,-0.8466
-0.00059086674375,-0.8466
-0.00058606674375,-0.8466
-0.00058126674375,-0.8466
-0.00057646674375,-0.8466
-0.00057166674375,-0.8466
-0.00056686674375,-0.873937
-0.00056206674375,-0.873937
-0.00055726674375,-0.8466
-0.00055246674375,-0.8466
-0.00054766674375,-0.8466
-0.00054286674375,-0.873937
-0.00053806674375,-0.8466
-0.00053326674375,-0.8466
-0.00052846674375,-0.8466
-0.00052366674375,-0.8466
-0.00051886674375,-0.8466
-0.00051406674375,-0.8466
-0.00050926674375,-0.8466
-0.00050446674375,-0.8466
-0.00049966674375,-0.873937
-0.00049486674375,-0.8466
-0.00049006674375,-0.8466
-0.00048526674375,-0.873937
-0.00048046674375,-0.8466
-0.00047566674375,-0.8466
-0.00047086674375,-0.8466
-0.00046606674375,-0.8466
-0.00046126674375,-0.8466
-0.00045646674375,-0.8466
-0.00045166674375,-0.8466
-0.00044686674375,-0.8466
-0.00044206674375,-0.8466
-0.00043726674375,-0.873937
-0.00043246674375,-0.873937
-0.00042766674375,-0.8466
-0.00042286674375,-0.8466
-0.00041806674375,-0.8466
-0.00041326674375,-0.8466
-0.00040846674375,-0.8466
-0.00040366674375,-0.8466
-0.00039886674375,-0.8466
-0.00039406674375,-0.8466
-0.00038926674375,-0.873937
-0.00038446674375,-0.8466
-0.00037966674375,-0.8466
-0.00037486674375,-0.8466
-0.00037006674375,-0.8466
-0.00036526674375,-0.8466
-0.00036046674375,-0.8466
-0.00035566674375,-0.8466
-0.00035086674375,-0.8466
-0.00034606674375,-0.8466
-0.00034126674375,-0.8466
-0.00033646674375,-0.873937
-0.00033166674375,-0.8466
-0.00032686674375,-0.8466
-0.00032206674375,-0.8466
-0.00031726674375,-0.8466
-0.00031246674375,-0.8466
-0.00030766674375,-0.8466
-0.00030286674375,-0.8466
-0.00029806674375,-0.819264
-0.00029326674375,-0.8466
-0.00028846674375,-0.873937
-0.00028366674375,-0.8466
-0.00027886674375,-0.8466
-0.00027406674375,-0.8466
-0.00026926674375,-0.8466
-0.00026446674375,-0.8466
-0.00025966674375,-0.8466
-0.00025486674375,-0.8466
-0.00025006674375,-0.8466
-0.00024526674375,-0.8466
-0.00024046674375,-0.873937
-0.00023566674375,-0.8466
-0.00023086674375,-0.8466
-0.00022606674375,-0.8466
-0.00022126674375,-0.8466
-0.00021646674375,-0.8466
-0.00021166674375,-0.8466
-0.00020686674375,-0.8466
-0.00020206674375,-0.8466
-0.00019726674375,-0.8466
-0.00019246674375,-0.8466
-0.00018766674375,-0.8466
-0.00018286674375,-0.819264
-0.00017806674375,-0.819264
-0.00017326674375,-0.8466
-0.00016846674375,-0.8466
-0.00016366674375,-0.8466
-0.00015886674375,-0.873937
-0.00015406674375,-0.8466
-0.00014926674375,-0.8466
-0.00014446674375,-0.8466
-0.00013966674375,-0.819264
-0.00013486674375,-0.819264
-0.00013006674375,-0.8466
-0.00012526674375,-0.8466
-0.00012046674375,-0.873937
-0.00011566674375,-0.873937
-0.00011086674375,-0.873937
-0.00010606674375,-0.8466
-0.00010126674375,-0.8466
-9.646674375e-005,-0.819264
-9.166674375e-005,-0.819264
-8.686674375e-005,-0.819264
-8.206674375e-005,-0.8466
